customer_id,first_name,last_name,phone,email,street,city,state,zip_code,extract_time,source,local
1111,Caroline,Jenkins,not recorded,caroline.jenkins@msn.com,86 River Lane ,Richardson,TX,75080,2024-04-28 19:23:08.863341,datalake,False
1112,Hollis,Rasmussen,not recorded,hollis.rasmussen@yahoo.com,8949 S. Gates Road ,Massapequa,NY,11758,2024-04-28 19:23:08.863341,datalake,False
1113,Kendra,Harrington,not recorded,kendra.harrington@yahoo.com,768 Cooper Street ,Jamestown,NY,14701,2024-04-28 19:23:08.863341,datalake,False
1114,Douglass,Blankenship,(229) 891-2087,douglass.blankenship@hotmail.com,409 W. Rock Maple Lane ,Albany,NY,12203,2024-04-28 19:23:08.863341,datalake,False
1115,Lina,Meadows,not recorded,lina.meadows@aol.com,7020 Ashley Rd. ,Glen Cove,NY,11542,2024-04-28 19:23:08.863341,datalake,False
1116,Patria,Harper,not recorded,patria.harper@msn.com,90 Arlington St. ,Astoria,NY,11102,2024-04-28 19:23:08.863341,datalake,False
1117,Jeffrey,Hill,not recorded,jeffrey.hill@gmail.com,2 Shub Farm St. ,Rosedale,NY,11422,2024-04-28 19:23:08.863341,datalake,False
1118,Ja,Dillard,not recorded,ja.dillard@yahoo.com,25 Orchard St. ,Canyon Country,CA,91387,2024-04-28 19:23:08.863341,datalake,False
1119,Tora,Dunlap,not recorded,tora.dunlap@hotmail.com,9903 North Halifax Ave. ,Monsey,NY,10952,2024-04-28 19:23:08.863341,datalake,False
1120,Karole,Alvarez,not recorded,karole.alvarez@gmail.com,69 Woodland St. ,East Northport,NY,11731,2024-04-28 19:23:08.863341,datalake,False
1121,Shasta,Combs,not recorded,shasta.combs@yahoo.com,726 James Dr. ,Yorktown Heights,NY,10598,2024-04-28 19:23:08.863341,datalake,False
1122,Cicely,Deleon,not recorded,cicely.deleon@yahoo.com,751 Newbridge Ave. ,Massapequa Park,NY,11762,2024-04-28 19:23:08.863341,datalake,False
1123,Raphael,O'neil,not recorded,raphael.o'neil@aol.com,762 East Lantern Dr. ,Fairport,NY,14450,2024-04-28 19:23:08.863341,datalake,False
1124,Hubert,Reilly,not recorded,hubert.reilly@hotmail.com,9004 N. Lake Rd. ,Amityville,NY,11701,2024-04-28 19:23:08.863341,datalake,False
1125,Caleb,England,not recorded,caleb.england@gmail.com,649 Marvon St. ,Pleasanton,CA,94566,2024-04-28 19:23:08.863341,datalake,False
1126,Elmira,Levy,not recorded,elmira.levy@gmail.com,6 Columbia Dr. ,Spring Valley,NY,10977,2024-04-28 19:23:08.863341,datalake,False
1127,Waldo,Hart,not recorded,waldo.hart@yahoo.com,9782 Pineknoll Lane ,Queensbury,NY,12804,2024-04-28 19:23:08.863341,datalake,False
1128,Bea,Kane,not recorded,bea.kane@aol.com,398 Green Lake Ave. ,Mahopac,NY,10541,2024-04-28 19:23:08.863341,datalake,False
1129,Gilberto,Sanders,not recorded,gilberto.sanders@hotmail.com,186 Roehampton Ave. ,Woodside,NY,11377,2024-04-28 19:23:08.863341,datalake,False
1130,Benny,Bender,not recorded,benny.bender@aol.com,520 W. Hamilton St. ,Elmont,NY,11003,2024-04-28 19:23:08.863341,datalake,False
1131,Desmond,Rose,not recorded,desmond.rose@hotmail.com,9956 Lexington Rd. ,Mount Vernon,NY,10550,2024-04-28 19:23:08.863341,datalake,False
1132,Parthenia,Holman,not recorded,parthenia.holman@gmail.com,17 Orange Court ,Ithaca,NY,14850,2024-04-28 19:23:08.863341,datalake,False
1133,Dung,King,not recorded,dung.king@aol.com,523 Prairie St. ,West Islip,NY,11795,2024-04-28 19:23:08.863341,datalake,False
1134,Sherril,Alvarado,not recorded,sherril.alvarado@hotmail.com,9434 Cypress Court ,Desoto,TX,75115,2024-04-28 19:23:08.863341,datalake,False
1135,Alisia,Albert,not recorded,alisia.albert@gmail.com,9490 Coffee St. ,Garland,TX,75043,2024-04-28 19:23:08.863341,datalake,False
1136,Kallie,Best,(507) 997-4112,kallie.best@aol.com,9842 Fairview St. ,Rochester,NY,14606,2024-04-28 19:23:08.863341,datalake,False
1137,Dottie,Roberts,not recorded,dottie.roberts@aol.com,8252 Theatre St. ,Port Washington,NY,11050,2024-04-28 19:23:08.863341,datalake,False
1138,Hubert,Stone,not recorded,hubert.stone@hotmail.com,203 Penn St. ,Ridgecrest,CA,93555,2024-04-28 19:23:08.863341,datalake,False
1139,Gabriella,Jones,not recorded,gabriella.jones@hotmail.com,9100 Gates Ave. ,Mount Vernon,NY,10550,2024-04-28 19:23:08.863341,datalake,False
1140,Penney,Hall,not recorded,penney.hall@msn.com,8306 Jockey Hollow Street ,Liverpool,NY,13090,2024-04-28 19:23:08.863341,datalake,False
1141,Mallie,Osborn,not recorded,mallie.osborn@gmail.com,9022 Bridgeton St. ,Newburgh,NY,12550,2024-04-28 19:23:08.863341,datalake,False
1142,Britteny,Schroeder,not recorded,britteny.schroeder@aol.com,855 Bohemia Dr. ,Pittsford,NY,14534,2024-04-28 19:23:08.863341,datalake,False
1143,Sommer,Hopkins,not recorded,sommer.hopkins@gmail.com,827 Laurel Ave. ,Tonawanda,NY,14150,2024-04-28 19:23:08.863341,datalake,False
1144,Jewel,Sparks,not recorded,jewel.sparks@aol.com,12 Vine Road ,Oakland Gardens,NY,11364,2024-04-28 19:23:08.863341,datalake,False
1145,Deandrea,Vega,(914) 818-7312,deandrea.vega@gmail.com,613 Mill Pond St. ,Yonkers,NY,10701,2024-04-28 19:23:08.863341,datalake,False
1146,Charlsie,Carson,not recorded,charlsie.carson@hotmail.com,3 South Grant Avenue ,Saint Albans,NY,11412,2024-04-28 19:23:08.863341,datalake,False
1147,Kandace,Ayers,not recorded,kandace.ayers@gmail.com,9005 Lookout Lane ,Santa Monica,CA,90403,2024-04-28 19:23:08.863341,datalake,False
1148,Lenore,Valdez,not recorded,lenore.valdez@msn.com,829 Birchpond Street ,Spring Valley,NY,10977,2024-04-28 19:23:08.863341,datalake,False
1149,Drucilla,Gilliam,not recorded,drucilla.gilliam@hotmail.com,8257 E. Westminster Ave. ,Santa Clara,CA,95050,2024-04-28 19:23:08.863341,datalake,False
1150,Keturah,Reid,(361) 394-2024,keturah.reid@yahoo.com,747 SE. Beech Ave. ,Corpus Christi,TX,78418,2024-04-28 19:23:08.863341,datalake,False
1151,Herminia,Reyes,not recorded,herminia.reyes@gmail.com,782 Stonybrook Street ,Centereach,NY,11720,2024-04-28 19:23:08.863341,datalake,False
1152,Tuyet,Rosa,not recorded,tuyet.rosa@aol.com,9038 Golden Star Street ,South El Monte,CA,91733,2024-04-28 19:23:08.863341,datalake,False
1153,Ara,Vazquez,not recorded,ara.vazquez@msn.com,343 2nd Court ,San Carlos,CA,94070,2024-04-28 19:23:08.863341,datalake,False
1154,Barry,Albert,not recorded,barry.albert@gmail.com,13 Grand St. ,Auburn,NY,13021,2024-04-28 19:23:08.863341,datalake,False
1155,Verdell,Joyner,not recorded,verdell.joyner@aol.com,9191 Sierra St. ,Far Rockaway,NY,11691,2024-04-28 19:23:08.863341,datalake,False
1156,Han,Wade,not recorded,han.wade@hotmail.com,587 Sulphur Springs St. ,Howard Beach,NY,11414,2024-04-28 19:23:08.863341,datalake,False
1157,Anton,Barton,(716) 472-3707,anton.barton@msn.com,7284 East Indian Spring Rd. ,Buffalo,NY,14215,2024-04-28 19:23:08.863341,datalake,False
1158,Vito,Pickett,not recorded,vito.pickett@hotmail.com,93 High Point Street ,Canandaigua,NY,14424,2024-04-28 19:23:08.863341,datalake,False
1159,Charlene,Norris,not recorded,charlene.norris@msn.com,972 South Sierra Drive ,Syosset,NY,11791,2024-04-28 19:23:08.863341,datalake,False
1160,Efren,Whitfield,not recorded,efren.whitfield@gmail.com,139 Union Rd. ,Euless,TX,76039,2024-04-28 19:23:08.863341,datalake,False
1161,Santa,Larson,not recorded,santa.larson@gmail.com,5 Bellevue Dr. ,Valley Stream,NY,11580,2024-04-28 19:23:08.863341,datalake,False
1162,Carmelina,Sellers,not recorded,carmelina.sellers@hotmail.com,12 Race St. ,Ithaca,NY,14850,2024-04-28 19:23:08.863341,datalake,False
1163,Carmela,Hays,not recorded,carmela.hays@aol.com,149 Pennington Ave. ,Lawndale,CA,90260,2024-04-28 19:23:08.863341,datalake,False
1164,Patrina,Tanner,not recorded,patrina.tanner@gmail.com,7136 Selby Road ,Scarsdale,NY,10583,2024-04-28 19:23:08.863341,datalake,False
1165,Rikki,Morrow,(682) 936-1482,rikki.morrow@hotmail.com,7096 Plumb Branch Road ,Fort Worth,TX,76110,2024-04-28 19:23:08.863341,datalake,False
1166,Junita,Reese,not recorded,junita.reese@gmail.com,8773 North Walt Whitman Court ,Bay Shore,NY,11706,2024-04-28 19:23:08.863341,datalake,False
1167,Ryan,Carter,not recorded,ryan.carter@yahoo.com,8684 Studebaker Road ,Nanuet,NY,10954,2024-04-28 19:23:08.863341,datalake,False
1168,Almeta,Benjamin,not recorded,almeta.benjamin@aol.com,8456 Oakwood St. ,Sunnyside,NY,11104,2024-04-28 19:23:08.863341,datalake,False
1169,Beatris,Joyner,not recorded,beatris.joyner@gmail.com,7463 Gonzales Rd. ,Spring Valley,NY,10977,2024-04-28 19:23:08.863341,datalake,False
1170,Mechelle,Chan,not recorded,mechelle.chan@gmail.com,458 Overlook Street ,Richmond Hill,NY,11418,2024-04-28 19:23:08.863341,datalake,False
1171,Earlean,Pena,not recorded,earlean.pena@yahoo.com,7698 Fulton St. ,Rome,NY,13440,2024-04-28 19:23:08.863341,datalake,False
1172,Katherin,Clark,not recorded,katherin.clark@yahoo.com,996 Iroquois Street ,Pittsford,NY,14534,2024-04-28 19:23:08.863341,datalake,False
1173,Chanel,May,not recorded,chanel.may@msn.com,806 Saxton Court ,Garden City,NY,11530,2024-04-28 19:23:08.863341,datalake,False
1174,Aaron,Knapp,(914) 402-4335,aaron.knapp@yahoo.com,807 Grandrose Ave. ,Yonkers,NY,10701,2024-04-28 19:23:08.863341,datalake,False
1175,Sindy,Anderson,not recorded,sindy.anderson@gmail.com,543 Halifax Ave. ,Pomona,CA,91768,2024-04-28 19:23:08.863341,datalake,False
1176,Sheree,Blanchard,not recorded,sheree.blanchard@gmail.com,41 Glenwood Ave. ,Queensbury,NY,12804,2024-04-28 19:23:08.863341,datalake,False
1177,Charlesetta,Soto,not recorded,charlesetta.soto@yahoo.com,25 South Colonial Drive ,Poughkeepsie,NY,12601,2024-04-28 19:23:08.863341,datalake,False
1178,Wendie,Nash,(805) 389-2549,wendie.nash@hotmail.com,9 South Road ,Oxnard,CA,93035,2024-04-28 19:23:08.863341,datalake,False
1179,Vernetta,Banks,not recorded,vernetta.banks@aol.com,7633 Albany St. ,Brooklyn,NY,11201,2024-04-28 19:23:08.863341,datalake,False
1180,Myrtle,Gardner,not recorded,myrtle.gardner@aol.com,303 Creekside Street ,Farmingdale,NY,11735,2024-04-28 19:23:08.863341,datalake,False
1181,Agustina,Lawrence,not recorded,agustina.lawrence@yahoo.com,9347 Delaware Ave. ,Brooklyn,NY,11201,2024-04-28 19:23:08.863341,datalake,False
1182,Trinidad,Chapman,not recorded,trinidad.chapman@aol.com,7371 Glen Eagles Street ,Ronkonkoma,NY,11779,2024-04-28 19:23:08.863341,datalake,False
1183,Kim,Clark,not recorded,kim.clark@msn.com,19 Liberty St. ,Merrick,NY,11566,2024-04-28 19:23:08.863341,datalake,False
1184,Annabelle,Hebert,not recorded,annabelle.hebert@aol.com,9745 Nicolls Lane ,Spring Valley,NY,10977,2024-04-28 19:23:08.863341,datalake,False
1185,Corine,Stuart,not recorded,corine.stuart@msn.com,5 Penn Street ,Clifton Park,NY,12065,2024-04-28 19:23:08.863341,datalake,False
1186,Kiesha,Bond,not recorded,kiesha.bond@aol.com,29 Marvon St. ,San Carlos,CA,94070,2024-04-28 19:23:08.863341,datalake,False
1187,Kenyetta,Mason,not recorded,kenyetta.mason@msn.com,98 Poplar Ave. ,Flushing,NY,11354,2024-04-28 19:23:08.863341,datalake,False
1188,Marcene,Curtis,(914) 361-6045,marcene.curtis@msn.com,7699 Illinois Lane ,Yonkers,NY,10701,2024-04-28 19:23:08.863341,datalake,False
1189,Sheila,Goodman,not recorded,sheila.goodman@msn.com,9586 Chestnut St. ,Uniondale,NY,11553,2024-04-28 19:23:08.863341,datalake,False
1190,Romeo,Steele,not recorded,romeo.steele@msn.com,162 Crescent Lane ,Port Jefferson Station,NY,11776,2024-04-28 19:23:08.863341,datalake,False
1191,Tam,Fisher,(507) 351-9375,tam.fisher@aol.com,8000 Woodsman Lane ,Rochester,NY,14606,2024-04-28 19:23:08.863341,datalake,False
1192,Gena,Owens,not recorded,gena.owens@gmail.com,43 Buckingham St. ,Desoto,TX,75115,2024-04-28 19:23:08.863341,datalake,False
1193,Phebe,Soto,not recorded,phebe.soto@hotmail.com,9239 Leatherwood Rd. ,South Ozone Park,NY,11420,2024-04-28 19:23:08.863341,datalake,False
1194,Leticia,Snyder,not recorded,leticia.snyder@yahoo.com,173 Lyme Dr. ,Pittsford,NY,14534,2024-04-28 19:23:08.863341,datalake,False
1195,Chantell,Bridges,(716) 941-6072,chantell.bridges@yahoo.com,8478 N. Wrangler Dr. ,Buffalo,NY,14215,2024-04-28 19:23:08.863341,datalake,False
1196,Ileana,Holt,not recorded,ileana.holt@msn.com,817 Adams St. ,Patchogue,NY,11772,2024-04-28 19:23:08.863341,datalake,False
1197,Nakisha,Clay,not recorded,nakisha.clay@gmail.com,8996 Beechwood Ave. ,Port Washington,NY,11050,2024-04-28 19:23:08.863341,datalake,False
1198,Cheryll,Snyder,not recorded,cheryll.snyder@yahoo.com,77 E. Liberty St. ,Brooklyn,NY,11201,2024-04-28 19:23:08.863341,datalake,False
1199,Consuela,Collier,not recorded,consuela.collier@msn.com,338 S. Holly Avenue ,North Tonawanda,NY,14120,2024-04-28 19:23:08.863341,datalake,False
1200,Aubrey,Durham,not recorded,aubrey.durham@aol.com,14 Foster Ave. ,Port Washington,NY,11050,2024-04-28 19:23:08.863341,datalake,False
1201,Nita,Guy,not recorded,nita.guy@hotmail.com,75 Academy Street ,Port Chester,NY,10573,2024-04-28 19:23:08.863341,datalake,False
1202,Carmina,Emerson,not recorded,carmina.emerson@hotmail.com,7137 Monroe Road ,Banning,CA,92220,2024-04-28 19:23:08.863341,datalake,False
1203,Georgeann,Rojas,not recorded,georgeann.rojas@msn.com,691 Devon Ave. ,Desoto,TX,75115,2024-04-28 19:23:08.863341,datalake,False
1204,Leslie,Higgins,not recorded,leslie.higgins@hotmail.com,805 Logan Ave. ,Saratoga Springs,NY,12866,2024-04-28 19:23:08.863341,datalake,False
1205,Emmaline,Huber,not recorded,emmaline.huber@gmail.com,7975 Harrison Rd. ,Mount Vernon,NY,10550,2024-04-28 19:23:08.863341,datalake,False
1206,Mercy,Brown,not recorded,mercy.brown@msn.com,8207 Central Street ,Hollis,NY,11423,2024-04-28 19:23:08.863341,datalake,False
1207,Jenell,Crosby,(631) 544-4772,jenell.crosby@hotmail.com,507 Fulton Street ,Brentwood,NY,11717,2024-04-28 19:23:08.863341,datalake,False
1208,Leila,Barr,not recorded,leila.barr@yahoo.com,120 Fremont Rd. ,Carmel,NY,10512,2024-04-28 19:23:08.863341,datalake,False
1209,Deandrea,Cox,not recorded,deandrea.cox@msn.com,617 Sycamore Street ,Huntington,NY,11743,2024-04-28 19:23:08.863341,datalake,False
1210,Shawnna,Frank,not recorded,shawnna.frank@hotmail.com,17 NW. Cottage Lane ,Woodside,NY,11377,2024-04-28 19:23:08.863341,datalake,False
1211,Brenton,Whitaker,not recorded,brenton.whitaker@gmail.com,25 Elmwood Rd. ,Niagara Falls,NY,14304,2024-04-28 19:23:08.863341,datalake,False
1212,Jaqueline,Cummings,not recorded,jaqueline.cummings@hotmail.com,478 Wrangler St. ,Huntington Station,NY,11746,2024-04-28 19:23:08.863341,datalake,False
1213,Yang,Giles,not recorded,yang.giles@gmail.com,25 Bridle Lane ,San Angelo,TX,76901,2024-04-28 19:23:08.863341,datalake,False
1214,Brigid,Sharp,not recorded,brigid.sharp@hotmail.com,495 Sleepy Hollow Court ,Santa Clara,CA,95050,2024-04-28 19:23:08.863341,datalake,False
1215,Karl,Stephens,not recorded,karl.stephens@gmail.com,208 Thatcher Rd. ,Rockville Centre,NY,11570,2024-04-28 19:23:08.863341,datalake,False
1216,Elvina,Gates,not recorded,elvina.gates@hotmail.com,112 Smith St. ,Pleasanton,CA,94566,2024-04-28 19:23:08.863341,datalake,False
1217,Carlie,Terrell,(914) 517-8036,carlie.terrell@yahoo.com,7437 Snake Hill Road ,Yonkers,NY,10701,2024-04-28 19:23:08.863341,datalake,False
1218,Donovan,Cantrell,(510) 624-3824,donovan.cantrell@msn.com,601 Winchester Dr. ,Oakland,CA,94603,2024-04-28 19:23:08.863341,datalake,False
1219,Alden,Atkinson,not recorded,alden.atkinson@gmail.com,46 Valley St. ,Shirley,NY,11967,2024-04-28 19:23:08.863341,datalake,False
1220,Carissa,Cross,not recorded,carissa.cross@yahoo.com,9335 West Main Dr. ,Huntington Station,NY,11746,2024-04-28 19:23:08.863341,datalake,False
1221,Joy,Underwood,not recorded,joy.underwood@gmail.com,7297 Armstrong Dr. ,Apple Valley,CA,92307,2024-04-28 19:23:08.863341,datalake,False
1222,Geraldine,O'donnell,not recorded,geraldine.o'donnell@hotmail.com,8241 Lookout Rd. ,Flushing,NY,11354,2024-04-28 19:23:08.863341,datalake,False
1223,Bronwyn,Vargas,not recorded,bronwyn.vargas@msn.com,35 James Street ,New Windsor,NY,12553,2024-04-28 19:23:08.863341,datalake,False
1224,Abram,Copeland,not recorded,abram.copeland@gmail.com,9782 Indian Spring Lane ,Harlingen,TX,78552,2024-04-28 19:23:08.863341,datalake,False
1225,Mellisa,Griffin,not recorded,mellisa.griffin@msn.com,49 Alton Circle ,Los Banos,CA,93635,2024-04-28 19:23:08.863341,datalake,False
1226,Qiana,Jackson,not recorded,qiana.jackson@gmail.com,56 Galvin Street ,East Northport,NY,11731,2024-04-28 19:23:08.863341,datalake,False
1227,Magali,Dixon,(248) 279-5331,magali.dixon@msn.com,815 Del Monte Court ,Troy,NY,12180,2024-04-28 19:23:08.863341,datalake,False
1228,Zulema,Clemons,(510) 565-8496,zulema.clemons@aol.com,75 W. Howard St. ,Oakland,CA,94603,2024-04-28 19:23:08.863341,datalake,False
1229,Carina,Lynch,not recorded,carina.lynch@gmail.com,64 Jennings Road ,Wappingers Falls,NY,12590,2024-04-28 19:23:08.863341,datalake,False
1230,Jesus,Burch,not recorded,jesus.burch@hotmail.com,7024 Squaw Creek Street ,Desoto,TX,75115,2024-04-28 19:23:08.863341,datalake,False
1231,Selene,Vega,not recorded,selene.vega@gmail.com,11 Sierra St. ,Campbell,CA,95008,2024-04-28 19:23:08.863341,datalake,False
1232,Jong,Guthrie,not recorded,jong.guthrie@hotmail.com,889 Leatherwood Drive ,Bethpage,NY,11714,2024-04-28 19:23:08.863341,datalake,False
1233,Lise,Hebert,not recorded,lise.hebert@gmail.com,140 East Broad Lane ,Vista,CA,92083,2024-04-28 19:23:08.863341,datalake,False
1234,Joshua,Berg,not recorded,joshua.berg@hotmail.com,16 East St. ,Ossining,NY,10562,2024-04-28 19:23:08.863341,datalake,False
1235,Georgina,Gonzales,not recorded,georgina.gonzales@yahoo.com,307 Chapel St. ,Endicott,NY,13760,2024-04-28 19:23:08.863341,datalake,False
1236,Rudolph,Velez,not recorded,rudolph.velez@yahoo.com,9397 Pleasant Drive ,Mount Vernon,NY,10550,2024-04-28 19:23:08.863341,datalake,False
1237,Luke,Kramer,not recorded,luke.kramer@hotmail.com,7955 Delaware Drive ,Bethpage,NY,11714,2024-04-28 19:23:08.863341,datalake,False
1238,Edgar,Quinn,not recorded,edgar.quinn@aol.com,556 Dogwood Ave. ,Harlingen,TX,78552,2024-04-28 19:23:08.863341,datalake,False
1239,Tara,Maynard,not recorded,tara.maynard@hotmail.com,9375 Fordham Street ,Lindenhurst,NY,11757,2024-04-28 19:23:08.863341,datalake,False
1240,Bella,Perez,not recorded,bella.perez@msn.com,43 Green Lake Street ,Duarte,CA,91010,2024-04-28 19:23:08.863341,datalake,False
1241,Nathaniel,Davidson,not recorded,nathaniel.davidson@hotmail.com,7476 Henry Smith Street ,Rome,NY,13440,2024-04-28 19:23:08.863341,datalake,False
1242,Chauncey,Donaldson,not recorded,chauncey.donaldson@aol.com,7412 Golf Ave. ,Franklin Square,NY,11010,2024-04-28 19:23:08.863341,datalake,False
1243,Heide,Reed,not recorded,heide.reed@yahoo.com,9174 Coffee Drive ,Floral Park,NY,11001,2024-04-28 19:23:08.863341,datalake,False
1244,Trang,Hardin,not recorded,trang.hardin@yahoo.com,9255 Myers Drive ,Depew,NY,14043,2024-04-28 19:23:08.863341,datalake,False
1245,Gabriela,Warren,(562) 986-2247,gabriela.warren@aol.com,9947 Brewery Ave. ,Long Beach,NY,11561,2024-04-28 19:23:08.863341,datalake,False
1246,Dale,Rasmussen,not recorded,dale.rasmussen@aol.com,8590 Adams Street ,Kingston,NY,12401,2024-04-28 19:23:08.863341,datalake,False
1247,Tammie,Cherry,not recorded,tammie.cherry@hotmail.com,791 Wakehurst Dr. ,Massapequa,NY,11758,2024-04-28 19:23:08.863341,datalake,False
1248,Bethany,Herring,not recorded,bethany.herring@yahoo.com,7563 High Point Street ,Port Jefferson Station,NY,11776,2024-04-28 19:23:08.863341,datalake,False
1249,Barbra,Dickerson,not recorded,barbra.dickerson@gmail.com,8424 E. Rockcrest Dr. ,Ridgecrest,CA,93555,2024-04-28 19:23:08.863341,datalake,False
1250,Neoma,Daugherty,not recorded,neoma.daugherty@gmail.com,80 Spring Street ,Mount Vernon,NY,10550,2024-04-28 19:23:08.863341,datalake,False
1251,Nanette,Roman,not recorded,nanette.roman@yahoo.com,8254 North Riverview Street ,Glendora,CA,91740,2024-04-28 19:23:08.863341,datalake,False
1252,Adriene,Rollins,not recorded,adriene.rollins@msn.com,55 Cambridge Street ,Plainview,NY,11803,2024-04-28 19:23:08.863341,datalake,False
1253,Susannah,Fields,not recorded,susannah.fields@hotmail.com,17 Railroad Street ,Far Rockaway,NY,11691,2024-04-28 19:23:08.863341,datalake,False
1254,Dung,Reid,not recorded,dung.reid@msn.com,468 West Washington Ave. ,Canyon Country,CA,91387,2024-04-28 19:23:08.863341,datalake,False
1255,Ben,Stone,not recorded,ben.stone@gmail.com,8855 University St. ,Ithaca,NY,14850,2024-04-28 19:23:08.863341,datalake,False
1256,Nubia,Anderson,not recorded,nubia.anderson@aol.com,584 NW. Hilldale Drive ,Ronkonkoma,NY,11779,2024-04-28 19:23:08.863341,datalake,False
1257,Rosamaria,Meyer,not recorded,rosamaria.meyer@yahoo.com,446 Elizabeth St. ,Webster,NY,14580,2024-04-28 19:23:08.863341,datalake,False
1258,Todd,Waters,not recorded,todd.waters@yahoo.com,92 Cedar Swamp Street ,Bay Shore,NY,11706,2024-04-28 19:23:08.863341,datalake,False
1259,Kimbery,Nieves,not recorded,kimbery.nieves@msn.com,768 Roehampton St. ,San Carlos,CA,94070,2024-04-28 19:23:08.863341,datalake,False
1260,Phuong,Wolf,not recorded,phuong.wolf@yahoo.com,7765 N. Annadale Dr. ,Schenectady,NY,12302,2024-04-28 19:23:08.863341,datalake,False
1261,Adelaida,Hancock,not recorded,adelaida.hancock@aol.com,669 S. Gartner Street ,San Pablo,CA,94806,2024-04-28 19:23:08.863341,datalake,False
1262,Brianne,Hays,not recorded,brianne.hays@gmail.com,88 Tailwater Ave. ,San Pablo,CA,94806,2024-04-28 19:23:08.863341,datalake,False
1263,Rufina,Chandler,not recorded,rufina.chandler@aol.com,7985 Alderwood Street ,New Hyde Park,NY,11040,2024-04-28 19:23:08.863341,datalake,False
1264,Devin,Velazquez,(631) 254-8497,devin.velazquez@aol.com,61 Redwood St. ,Brentwood,NY,11717,2024-04-28 19:23:08.863341,datalake,False
1265,Bonita,Marshall,not recorded,bonita.marshall@msn.com,48 Bald Hill Drive ,Endicott,NY,13760,2024-04-28 19:23:08.863341,datalake,False
1266,Myrl,Gay,not recorded,myrl.gay@hotmail.com,8708 Taylor Lane ,Garland,TX,75043,2024-04-28 19:23:08.863341,datalake,False
1267,Earline,Gordon,not recorded,earline.gordon@gmail.com,81 Railroad Drive ,Ronkonkoma,NY,11779,2024-04-28 19:23:08.863341,datalake,False
1268,Sung,Chambers,not recorded,sung.chambers@gmail.com,369 N. Virginia Street ,Kingston,NY,12401,2024-04-28 19:23:08.863341,datalake,False
1269,Gustavo,Gamble,not recorded,gustavo.gamble@msn.com,8054 W. Meadowbrook Street ,Port Washington,NY,11050,2024-04-28 19:23:08.863341,datalake,False
1270,Ciera,Webb,not recorded,ciera.webb@yahoo.com,958 Anderson Ave. ,Orchard Park,NY,14127,2024-04-28 19:23:08.863341,datalake,False
1271,Roy,Chan,not recorded,roy.chan@hotmail.com,7578 Middle River St. ,Pomona,CA,91768,2024-04-28 19:23:08.863341,datalake,False
1272,Houston,Vasquez,not recorded,houston.vasquez@msn.com,845 Aspen Street ,Fullerton,CA,92831,2024-04-28 19:23:08.863341,datalake,False
1273,Cheree,Hale,not recorded,cheree.hale@yahoo.com,95 Lyme Avenue ,Oswego,NY,13126,2024-04-28 19:23:08.863341,datalake,False
1274,Odette,Moses,not recorded,odette.moses@gmail.com,899 Overlook Lane ,Newburgh,NY,12550,2024-04-28 19:23:08.863341,datalake,False
1275,Lenita,Bonner,not recorded,lenita.bonner@aol.com,7286 Swanson Drive ,Los Banos,CA,93635,2024-04-28 19:23:08.863341,datalake,False
1276,Shona,Mcmillan,not recorded,shona.mcmillan@msn.com,57 West Maple Dr. ,Apple Valley,CA,92307,2024-04-28 19:23:08.863341,datalake,False
1277,Piedad,Irwin,not recorded,piedad.irwin@hotmail.com,581 Garden St. ,Coram,NY,11727,2024-04-28 19:23:08.863341,datalake,False
1278,Loan,Graham,not recorded,loan.graham@yahoo.com,57 Glen Eagles St. ,Jackson Heights,NY,11372,2024-04-28 19:23:08.863341,datalake,False
1279,Stan,Saunders,not recorded,stan.saunders@yahoo.com,407 Essex Dr. ,Canandaigua,NY,14424,2024-04-28 19:23:08.863341,datalake,False
1280,Jackeline,Colon,not recorded,jackeline.colon@msn.com,9916 Cedarwood Drive ,Wappingers Falls,NY,12590,2024-04-28 19:23:08.863341,datalake,False
1281,Marlen,Dawson,not recorded,marlen.dawson@msn.com,67 Oak Valley Street ,Woodside,NY,11377,2024-04-28 19:23:08.863341,datalake,False
1282,Alexis,Mack,(845) 707-6088,alexis.mack@aol.com,7767 Sutor Ave. ,New City,NY,10956,2024-04-28 19:23:08.863341,datalake,False
1283,Mica,Barry,not recorded,mica.barry@yahoo.com,3 SE. Sugar St. ,Hopewell Junction,NY,12533,2024-04-28 19:23:08.863341,datalake,False
1284,Shanice,Spears,not recorded,shanice.spears@msn.com,5 Piper Ave. ,Brooklyn,NY,11201,2024-04-28 19:23:08.863341,datalake,False
1285,Garth,Huff,not recorded,garth.huff@yahoo.com,794 East University St. ,Glendora,CA,91740,2024-04-28 19:23:08.863341,datalake,False
1286,Dione,Pratt,not recorded,dione.pratt@msn.com,864 Winding Way St. ,Pleasanton,CA,94566,2024-04-28 19:23:08.863341,datalake,False
1287,Victor,Pittman,not recorded,victor.pittman@aol.com,9294 Devon Dr. ,Astoria,NY,11102,2024-04-28 19:23:08.863341,datalake,False
1288,Allie,Conley,not recorded,allie.conley@msn.com,96 High Point Road ,Lawndale,CA,90260,2024-04-28 19:23:08.863341,datalake,False
1289,Shanelle,Anderson,not recorded,shanelle.anderson@yahoo.com,646 Surrey Street ,Bethpage,NY,11714,2024-04-28 19:23:08.863341,datalake,False
